"1","64","1","3","6","28","Furnizim me perde trakë në disa shkolla","15.11.2016","9280","4985.6","","C&E Windos DecorationL.L.C.","","1","1","1",""
"1","65","1","3","6","28","Furnizim me pajisje për kabinetin e Anatomisë në sh.m.m.Hysni Zajmi","01.12.2016","4000","2500.19","","Vlora","","1","1","",""
"2","66","2","2","1","74"," Punimi I Planit Rregullues të Hollësishëm të kompleksit urbanistik Rezinë dhe Petro Nini Luarasi","13.12.2016","45000","43797.44","","Infra Plus","","1","1","1",""
"2","67","5","2","1","45","Ndërtimi - Asfaltimi  I rrugës Muharrem Domi ","19.12.2016","168362.58","117816.68","","Euroasphalt","","1","1","1",""
"1","68","1","3","6","31","Furnizim me gjenerator për disa shkolla","25.11.2016","2390","2299","","D&T Group","","1","1","1",""
"2","69","1","2","1","20","Furnizim me inventar në disa shkolla","30.11.2016","22380","16120","","Metali","","1","1","1",""
"2","70","5","2","1","45","Ndertimi i kanaleve te ujitjes ne zonat rurale ","29.12.2016","100751.16","78529.75","","Beni","","1","1","1",""
"2","73","1","2","1","33","Furnizim me aparatura mjekësore dhe jomjekësore pj.I","13.12.2016","21368","18964","","Koslabor","","1","1","1",""
"2","74","1","3","6","30","Digjitalizimi I Administratës/shërbimet komunale","05.12.2016","9925","9845","","Kibernetika","","1","1","1",""
"2","76","1","2","1","3","Furnizim me inventar/ pajisje teknologjike informative për Komunën e Gjakovës  ","19.12.2016","14200","11783","","Kibernetika","","1","1","1",""
"1","78","1","3","6","28","Ndriҫimi dekorativ i festave të fund vitit ","06.12.2016","8000","7941.4","778.8","Çlirimi Metal","","1","1","1",""
"1","1","1","4","7","15","Furnizim me mall ushqimor","27.01.2016","996","995.9","","NTPDujaka Lux","","1","1","1",""
"1","2","2","4","7","93","Servisim I gjeneratorit","01.02.2016","700","680","","NTSH Shed-El-Motor","","1","1","1",""
"1","3","1","4","7","28","Furnizim me perde zebër, store","08.02.2016","995.1","995.1","","NPSH Genci Rol","","1","1","1",""
"1","4","2","4","7","50","Rrënimi-ekzekutimi I objekteve të ngritura pa leje ndërtimi-ilegal","08.02.2016","899.98","896.8","","NT Doli","","1","1","1",""
"1","5","2","4","7","28","Instalimi I rrjetit të internetit në drejtorinë e Kadastres dhe Gjeodezisë","11.02.2016","970","970","","Fiberlink shpk","","1","1","1",""
"1","6","2","4","7","26","Rregullimi I kulmit të gjimnazit Hajdar Dushi","16.02.2016","988","988","","DPZ Kualitet","","1","1","1",""
"1","7","2","4","7","26","Deratizimi, dezinfektimi I objekteve të urbanizmit","18.02.2016","650","643.4","","NTSH Truly Nolen shpk","","1","1","1",""
"1","8","2","4","7","50","Riparimi I nënstacionit termik në shk.Z.Rexha","24.02.2016","420","420","","NMQSH Fankr","","1","1","1",""
"1","9","2","4","7","93","Përkthimi I materialit të librit promovus Invest Gjakova","07.03.2016","700","698.04","","EZ Vizion shpk","","1","1","1",""
"1","10","1","4","7","20","Furnizim me inventar për zyre","10.03.2016","989","989","","NTP Ardi","","1","1","1",""
"1","11","1","4","7","21","Furnizim me broshurë Vizito Gjakovën","14.03.2016","995","995","","NBSH Blini BK","","1","1","1",""
"1","12","2","4","7","93","Fotografimi, incizimi I infrastrukturës rrugore","22.03.2016","980","980","","PF Natyra","","1","1","1",""
"1","13","5","4","7","45","Adaptimi I hapësirës për bibliotekë dhe dhomën e trajnimeve","18.04.2016","677.6","673.6","","NTSH Letaj","","1","1","1",""
"1","14","1","4","7","28","Furnizim me material zyrtar","22.04.2016","872","872","","NTSH Nobeli","","1","1","1",""
"1","15","1","4","7","30","Furnizim me kompjuter","22.04.2016","790","785","","Design Kibernetika'","","1","1","1",""
"1","16","1","4","7","28","Furnizim me perde Zebër","27.04.2016","997.5","997.5","","NPSH Genci Rol","","1","1","1",""
"1","17","1","4","7","28","Furnizim me material të shtypur zyrtar","28.04.2016","995","995","","NBTSH Blini-BK shpk","","1","1","1",""
"1","18","2","4","7","60","Transporti I nxënësve dhe arsimtarëve të shkollës K.Kusari","28.04.2016","250","250","","NTP Meti Comerc shpk","","1","1","1",""
"2","19","1","4","7","31","Furnizim me rrobalarëse dhe klima","29.04.2016","750","750","","NTSH B&M Electronics","","1","1","1",""
"1","20","1","4","7","21","Furnizim me libra për bibliotekën e qytetit Ibrahim Rogova","03.05.2016","999.5","999.5","","NTSH Tomorri","","1","1","1",""
"1","21","2","4","7","50","Ngjyrosja dhe fasadimi I zyrës (Konsullata e Shqipërisë)","16.05.2016","962.3","962.21","","NSH Arbi-Met","","1","1","1",""
"1","22","1","4","7","30","Furnizim me pjesë të IT për nevojat e Kuvendit Komunës","16.05.2016","990","987","","NSHT Design Kobernetika","","1","1","1",""
"1","23","1","4","7","18","Furnizim me kombinizona pune për zjarrfiksa","16.05.2016","940","940","","NPT Printeks","","1","1","1",""
"1","24","1","4","7","31","Furnizim me material elektrik ","16.05.2016","400","400","","Albaelettrica Kosova shpk","","1","1","1",""
"1","25","1","4","7","31","Furnizim me paisje elektronike","25.05.2016","655","638","","NTSH Kibernetika","","1","1","1",""
"1","26","2","4","7","60","Transporti I arsimtarëve - Testi I matures","03.06.2016","980","980","","NPT Armend Tours","","1","1","1",""
"1","27","1","4","7","28","Furnizim me karriga lëvizëse","13.06.2016","998.4","998.4","","SN Computer shpk","","1","1","1",""
"1","28","2","4","7","50","Lyerja e dritareve dhe radiatorëve në zyrën e Konsullatës së Shqipërisë","13.07.2016","750","645","","NSH Arbi-Met","","1","1","1",""
"2","29","2","4","7","93","Servisimi I  automjeteve të QKMF-së në Gjakovë","20.07.2016","999","999","","NTSH Golf-X","","1","1","1",""
"1","30","2","4","7","93","Riparimi I makinës së sektorit  të pylltarisë pranë DBPZHR Toyota","19.08.2016","894","893.87","","DPZ Noshi","","1","1","1",""
"1","31","2","4","7","26","Renovimi I kulmit në korridorin e sallës së edukatës fizike F.Agani","29.08.2016","420","415","","NPT Sylpeja shpk","","1","1","1",""
"1","32","1","4","7","28","Furnizim me perde zebër","05.09.2016","780.5","780.5","","NTSH Nobeli","","1","1","1",""
"2","33","1","4","7","30","Furnizim me inventar ene për kuzhinën e konviktit","28.09.2016","999.5","999.5","","DPT Te Toni","","1","1","1",""
"1","34","2","4","7","93","Sherbime kontraktuse për shtimin e funksioneve të reja në e-punësimi në Gjakova portal","12.10.2016","400","400","","BBROS L.L.C.","","1","1","1",""
"1","35","2","4","7","93","Renovimi I nyjeve sanitare në sh.f.U.Miftari - Skivjan","24.10.2016","929","929","","DPSH Goni","","1","1","1",""
"1","36","2","4","7","93","Riparimi I 3(tri) automjeteve të zjarrfiksave","02.11.2016","495","495","","NTSH trimi","","1","1","1",""
"1","37","1","4","7","28","Sigurimi  dhe montimi I pompës qarkulluese për nxemjen qendrore në shkollën A.Rrustemi","02.11.2016","980","980","","NSHT Ejona","","1","1","1",""
"1","38","2","4","7","93","Mirëmbajtja e motorave të ndryshëm-hidrofor, në QKMF-QMF dhe AMF","03.11.2016","569.76","569.76","","NPT Statori","","1","1","1",""
"1","39","2","4","7","93","Sanimi I uluqeve në kishën ortodokse në rr. Mbretëresha Teuta","08.11.2016","970","970","","Kualitet","","1","1","1",""
"2","40","1","4","7","28","Furnizim me frigorifer me ngrirje të thellë konvikti S.Stavileci","09.11.2016","300","255","","NTSH B&M Electronics","","1","1","1",""
"2","41","1","4","7","31","Furnizim me klima","15.11.2016","600","600","","NTSH B&M Electronics","","1","1","1",""
"1","42","1","4","7","11","Furnizim me antifriz në sh.m.u. Jahë Salihi-Molliq","16.11.2016","991.92","991.92","","Autouniversal-N","","1","1","1",""
"1","43","2","4","7","93","Mirëmbajtja (riparimi) I automjeteve të QKMF-së dhe QPS-së","23.11.2016 ","998.64","989.64","","NTSH Golf-X","","1","1","1",""
"1","44","2","4","7","93","Incizimi dhe shënimi I trasës në rrugën Fehmi Agani","24.11.2016","891.62","891.62","","Geogauss","","1","1","1",""
"1","45","1","4","7","11","Furnizim me vajra lubrifikante të automjeteve","25.11.2016","973.2","973.2","","Lisi-M","","1","1","1",""
"1","46","1","4","7","20","Furnizim me pelet për ngrohje","25.11.2016","600","567","","NT Lisi","","1","1","1",""
"1","47","1","4","7","28","Furnizim me inventar për konsullatën dhe zyren e fondit zhvillimor Shipëtar","08.12.2016","966","962","","NTSH Nobeli","","1","1","1",""
"1","48","1","4","7","28","Furnizim me material për nevojat të Komunës","08.12.2016","510","510","","NTSH Nobeli","","1","1","1",""
