2,007,1,4,7,18,"""Furnizim me veshmbathje për aktivitete sportive""",02.04.2012,777.00,777.00,,"""Fashion Sport""",Gjakove,1,1,1
1,008,1,4,7,28,"""Furnizim me bateri""",25.05.2012,513.00,513.00,,"""Bardhi Trans""",Gjakove,1,1,1
1,009,1,4,7,20,"""Furnizim me inventar për sh.f.m.u.""Durak Ahmeti"" Demjan""",30.05.2012,850.00,841.00,,"""Mob In""",Gjakove,1,1,1
2,010,1,4,7,34,"""Furnizim me maqinë për kositjen e barit""",01.06.2012,250.00,243.00,,"""Korrekt-2""",Gjakove,1,1,1
1,011,1,4,7,22,"""Furnizim me lektyra shkollore""",25.06.2012,950.00,930.00,,"""Nobeli""",Gjakove,1,1,1
1,012,1,4,7,28,"""Furnizim me material për rrethimin e oborrit të shkollës""",19.07.2012,917.50,917.50,,"""Kadrija-AG""",Lipovec-Gjakove,1,1,1
1,013,1,4,7,28,"""Furnizim me material elektrik""",25.09.2012,500.00,500.00,,"""Beskom""",Gjakove,1,1,1
1,014,1,4,7,28,"""Furnizim me rafta metalik""",02.11.2012,320.00,312.00,,"""Feral""",Gjakove,1,1,1
1,015,1,4,7,19,"""Furnizim me tepison""",05.11.2012,572.40,572.40,,"""NOA""",Gjakove,1,1,1
1,016,1,4,7,20-21,"""Furnizim me inventar për sh.m.u.""Zenel Sadiku""""",27.11.2012,690.00,690.00,,"""Nobeli""",Gjakove,1,1,1
2,017,1,4,7,28,"""Furnizim me material për ujësjellës""",17.12.2012,"1,000.00",960.00,,"""Zeka Design""",Gjakove,1,1,1
